frame	ecc	ep	mass	particle	signal	size	x	y	z
70	0.158782149079	0.0258495546024	7229.76173235	157.0	164.026007889	355420	658.247129812	543.951439466	70
71	0.206222488414	0.0291195092976	6532.58090523	157.0	169.113981147	355420	659.291539575	543.521972884	71
72	0.146970081331	0.0257222348664	6828.79502493	157.0	157.978920326	355420	660.339896536	541.833320856	72
76	0.422953572349	0.0312255374527	5351.27999318	157.0	150.316853741	355420	655.727388318	546.094244864	76
77	0.168581136813	0.024991499347	6708.16907761	157.0	152.376903153	355420	655.751810168	545.477965012	77
78	0.296307952332	0.0283685499842	6743.9274103	157.0	166.340074037	355420	655.861202702	544.464799105	78
79	0.131361106535	0.0225285546223	8213.64354759	157.0	152.153655378	355420	657.643659576	543.281698447	79
80	0.107275410484	0.0229708632634	8163.58919197	157.0	159.579881711	355420	658.497989588	544.806475994	80
81	0.262892376039	0.0255859314273	7265.53565546	157.0	151.772122781	355420	659.501654137	550.911579365	81
82	0.113726121521	0.0228422288328	8584.33536359	157.0	175.208949031	355420	662.507404915	546.587548393	82
83	0.126405443145	0.0243524311418	8006.97206059	157.0	175.619285444	355420	664.246700967	546.564599938	83
85	0.110867401938	0.0256628523378	7017.48800029	157.0	148.414193916	355420	666.453841132	543.793771777	85
86	0.228586429971	0.027374158277	5902.87828425	157.0	145.594744526	355420	657.333131666	545.495036397	86
87	0.118209007694	0.0244723396087	7849.54240986	157.0	152.871554804	355420	657.198505575	544.864427144	87
88	0.189732468727	0.024281470566	8468.87838565	157.0	162.879191714	355420	659.152913314	541.772442704	88
89	0.0769908825294	0.0235448928589	7097.65592904	157.0	134.866040381	355420	660.136625977	541.901572211	89
90	0.0834042179152	0.0246004362099	6977.81635941	157.0	140.292864728	355420	664.987235778	538.721434227	90
94	0.28606284289	0.0347559321765	4517.39429399	157.0	146.457939642	355420	659.164154555	536.036166282	94
95	0.420089557082	0.0362718312355	4438.89349774	157.0	141.600075236	355420	658.357566465	534.380569246	95
98	0.345891993787	0.0338045225416	5248.60888444	157.0	150.741034471	355420	659.702681794	532.865095948	98
100	0.174873555192	0.0287438248746	6277.91824231	157.0	142.316083702	355420	663.116928081	529.54110786	100
101	0.184355495422	0.0266813004625	6333.56332691	157.0	133.502429831	355420	665.586801166	530.218761558	101
102	0.172457756513	0.02549402405	6920.59568036	157.0	132.404822339	355420	663.905053907	530.111760734	102
103	0.114239326562	0.0251390398354	6308.42076114	157.0	127.637116287	355420	667.496881381	528.533362536	103
104	0.156597636851	0.0257280725895	6994.91079301	157.0	130.843823289	355420	668.711632713	528.200030017	104
111	0.193373719092	0.0265866127622	6866.16313511	157.0	136.608132879	355420	675.198995779	526.663230763	111
113	0.0752558328999	0.0296471058889	6299.76867128	157.0	131.903148234	355420	681.255543749	527.121766927	113
114	0.113338357172	0.0267983738004	7079.36823932	157.0	145.161978507	355420	681.622915943	526.354813089	114
54	0.308488988375	0.0403984913445	5247.33440296	159.0	175.246546855	355420	510.092285931	470.505602796	54
55	0.255762210955	0.0453083719158	4626.70792754	159.0	187.932043478	355420	513.252280794	465.533892721	55
56	0.265731767372	0.0401618643102	5797.57770411	159.0	191.94923116	355420	514.273233274	461.983986146	56
57	0.292484978819	0.038503852722	6015.18408487	159.0	200.535977826	355420	513.94267212	457.273880231	57
58	0.265234844094	0.0364443010869	6162.21939901	159.0	189.019815532	355420	515.228999808	455.072312924	58
61	0.172693282184	0.0230148222907	10015.6106437	159.0	197.465858163	355420	518.926215889	451.768187995	61
71	0.240709877432	0.0249644955365	5836.64588334	159.0	133.697440592	355420	527.245214591	452.956999745	71
72	0.108460498918	0.0225688758376	6779.70552991	159.0	135.6655135	355420	525.459020975	454.061571712	72
73	0.160949782277	0.0231874473466	5915.67487475	159.0	124.350819911	355420	527.634872507	450.942408578	73
74	0.251122408272	0.0257259940922	5965.73077527	159.0	137.192208944	355420	526.747234735	449.962688321	74
75	0.202077147437	0.025159181232	5842.43996464	159.0	131.582710436	355420	526.863929993	447.943600279	75
78	0.200184809703	0.024909484142	6066.941195	159.0	135.933823944	355420	525.270538085	443.840137533	78
79	0.195316421792	0.0246240205113	6834.52989216	159.0	150.384426827	355420	525.118772146	442.05521646	79
81	0.161303721834	0.0254428575994	6531.52661721	159.0	142.009003771	355420	524.85797181	441.824365605	81
82	0.186204498003	0.0258715841203	6356.29166638	159.0	144.502226005	355420	524.484244594	439.484977269	82
83	0.191499495076	0.025998769948	7089.04445523	159.0	152.082680179	355420	523.950871296	438.929866876	83
54	0.268983491363	0.0372652754172	6012.88510765	160.0	186.14704977	355420	587.278523827	444.194991195	54
55	0.14899960571	0.0319304144186	6037.98808261	160.0	174.508326087	355420	587.812903863	440.919627894	55
56	0.258066854428	0.0252181153073	7569.55347695	160.0	177.730769593	355420	589.464209816	441.051527964	56
57	0.188341786648	0.026395699841	7118.13196291	160.0	171.887980993	355420	589.609797039	439.459885716	57
58	0.144600709553	0.0259947275742	7931.02868196	160.0	175.146801548	355420	591.257447142	435.672631104	58
59	0.259750759404	0.025564802923	7760.06312014	160.0	168.359179843	355420	593.600237065	434.392697212	59
60	0.228228736979	0.0300846676784	5998.09142218	160.0	174.552419252	355420	596.138386619	432.720189874	60
61	0.292525470856	0.0298247446929	5539.71785872	160.0	151.212594088	355420	597.322924316	432.385999715	61
65	0.214091610267	0.0307821639141	4211.09942874	160.0	129.955136671	355420	601.594861675	431.81883258	65
66	0.244958628801	0.0348632049611	3442.2879106	160.0	127.62436381	355420	602.127985856	431.57379733	66
67	0.231380605691	0.0339645252949	3722.88883968	160.0	130.314497865	355420	602.654926179	431.511827702	67
68	0.27340755564	0.0312190565134	4304.92581288	160.0	134.583908739	355420	603.919709051	431.866579711	68
69	0.102779889227	0.0364034228973	4031.12738665	160.0	147.713783451	355420	604.657459848	429.255249761	69
54	0.145089133205	0.0230678400856	9172.35395239	161.0	191.178051115	355420	596.343193039	599.583014995	54
55	0.165411938691	0.0247568906167	7658.67822899	161.0	170.928668116	355420	593.790798929	604.640686689	55
56	0.213704777112	0.025114051131	6429.41059001	161.0	142.184615674	355420	597.892151238	605.812526043	56
57	0.268307668457	0.0259806031962	7116.34146311	161.0	164.725981785	355420	598.512990028	606.85779728	57
58	0.295269082315	0.0268525961562	7022.34626601	161.0	180.349181792	355420	599.413434653	609.881218102	58
59	0.270721988253	0.0296939432384	6514.2051893	161.0	175.266223118	355420	596.6256872	614.949707455	59
60	0.177223379987	0.0284080893818	7328.48835856	161.0	176.361252612	355420	599.735854583	617.928863564	60
61	0.155959892639	0.0301849417232	7421.8699122	161.0	186.792027992	355420	598.815719149	617.12071544	61
62	0.185212503203	0.0296792456148	7576.155637	161.0	190.617311309	355420	598.942046826	617.815157286	62
63	0.162045044584	0.027880828523	8112.63468438	161.0	192.099220766	355420	599.581029937	618.065698109	63
64	0.144373764084	0.0283730463126	8152.62060448	161.0	191.899194183	355420	600.839622986	619.651816796	64
65	0.146329250913	0.0301749208025	7698.68976324	161.0	188.941865373	355420	600.959622161	621.647122172	65
66	0.139122346699	0.0276294377745	9010.45858061	161.0	203.484999641	355420	602.584995423	622.018321241	66
67	0.121282006852	0.0257645432697	9743.24012802	161.0	207.967657551	355420	603.677508536	624.726553167	67
68	0.0873341448931	0.0240435562646	9942.49621229	161.0	196.158246071	355420	604.551754563	625.645528475	68
69	0.111144654154	0.023187950799	10159.4257729	161.0	196.03989779	355420	605.66799127	628.391507161	69
70	0.157599776829	0.0216744416754	10959.1003073	161.0	182.952085723	355420	610.989528493	631.007998192	70
71	0.149082127856	0.0227654285641	10659.4932933	161.0	219.582551436	355420	612.25826547	633.701999438	71
72	0.188304283456	0.0220231033147	10183.8388752	161.0	174.937109513	355420	615.016606771	635.971001773	72
73	0.225838123052	0.0228179388585	9377.6737885	161.0	182.921858275	355420	614.800713194	638.009926613	73
74	0.191957317447	0.0218997156792	8822.05552298	161.0	178.094233971	355420	616.768406045	638.624039917	74
75	0.202095397688	0.0225484356789	9199.89434685	161.0	162.592648564	355420	616.98858425	641.37259584	75
81	0.380479838907	0.0378387062193	4529.19966404	161.0	155.322347875	355420	616.259159706	639.273447415	81
82	0.229702617896	0.0266167939366	6841.27726241	161.0	160.75872643	355420	607.882151898	642.36485138	82
85	0.209123266574	0.0248547325152	7730.94900478	161.0	161.825115053	355420	606.625647181	640.893517389	85
86	0.200091622348	0.0264950986098	7445.10409664	161.0	159.974472381	355420	606.631630873	640.304304526	86
87	0.105854115386	0.0255481150161	7584.99223418	161.0	164.771735717	355420	607.569866899	643.632310325	87
88	0.101974206936	0.0263265811628	7686.38659865	161.0	162.039608251	355420	608.956518761	645.368524054	88
89	0.116852109086	0.0269033258698	7597.4536081	161.0	164.836271576	355420	608.977290525	646.512538091	89
90	0.117834649116	0.0253304974085	7832.72600384	161.0	166.597776864	355420	610.562202539	648.566289826	90
91	0.102732484596	0.0237811903038	8796.92672831	161.0	165.315012454	355420	610.631220014	650.164402025	91
92	0.203355423508	0.0300855479596	7315.51097038	161.0	179.666916129	355420	612.412494271	650.387728972	92
93	0.127660113117	0.0258106013164	8729.86324606	161.0	179.29605817	355420	613.321913751	652.54260187	93
94	0.218970886809	0.0286394080926	8318.28477548	161.0	179.783698363	355420	613.916002514	656.329524746	94
95	0.191420388287	0.0284963390613	7957.38650644	161.0	174.759586525	355420	614.024648439	657.063018357	95
96	0.196620151222	0.0287501688675	8188.89812177	161.0	178.469352622	355420	614.883018691	660.056733306	96
97	0.203588053504	0.0265740501142	8397.63765606	161.0	171.000640179	355420	614.638857647	661.000455499	97
98	0.298809335614	0.0287780768857	8013.95756943	161.0	189.528201235	355420	614.84203442	665.159812112	98
99	0.229933829985	0.0267639900171	8383.5704928	161.0	168.459945772	355420	614.8737616	665.966503507	99
100	0.278869091594	0.0304143268738	7496.49970901	161.0	181.45300672	355420	614.281391947	664.42776338	100
101	0.237459840622	0.0269169108039	8960.26697877	161.0	180.314970161	355420	616.32394646	668.900357331	101
102	0.199996529859	0.0268382949082	9267.44894074	161.0	176.835970775	355420	615.811603121	668.966410197	102
103	0.223312323942	0.0298971843188	8025.40224324	161.0	190.581447606	355420	616.182394124	668.44972951	103
104	0.292868711887	0.029661436096	8359.17572383	161.0	177.947599672	355420	617.064137228	672.939326378	104
105	0.134116684031	0.0283826512679	7878.19406285	161.0	175.450872802	355420	617.762196506	677.22888854	105
106	0.270352691148	0.0293253107182	7962.51426239	161.0	175.708620339	355420	617.209574723	680.088244702	106
107	0.224138797036	0.0280255124215	8551.86989708	161.0	187.286478314	355420	616.635246605	680.829802684	107
108	0.164470142022	0.0318522262115	7882.53694207	161.0	187.34984185	355420	616.308041109	685.443164646	108
109	0.323009296353	0.0339060871918	7112.84913716	161.0	174.406913197	355420	616.758160152	685.993568213	109
110	0.196533160819	0.0330898786095	7409.57588048	161.0	191.962507887	355420	618.171634612	680.600976711	110
111	0.133455087408	0.0338667989547	7130.2110698	161.0	179.699288888	355420	618.498291696	681.796398265	111
112	0.171255612495	0.0420959355746	6040.64254598	161.0	186.770511012	355420	619.502363235	681.903973215	112
113	0.32767127981	0.0365614370026	7015.94703246	161.0	184.850186609	355420	619.655351726	684.267510098	113
54	0.252982390263	0.0262398895156	6149.56064419	163.0	143.383538336	355420	521.042747649	650.285041878	54
62	0.318421509491	0.0260143663273	6023.8600324	163.0	160.612734529	355420	513.322183181	648.045504278	62
63	0.286438049791	0.0265909410534	6442.43868161	163.0	152.078549773	355420	514.015871802	650.821244246	63
64	0.267578558127	0.0269584099291	6543.14349197	163.0	156.526070831	355420	516.113489992	653.923700971	64
65	0.278486355306	0.0256135693673	6529.0935332	163.0	160.370168658	355420	517.372014157	658.382243511	65
66	0.301768756247	0.0258143829134	6285.72303717	163.0	146.366403251	355420	517.993655289	660.231894697	66
67	0.311553387075	0.0267638968609	6626.40295991	163.0	169.587360235	355420	517.314061137	662.997965102	67
68	0.346670980776	0.0275268950032	6001.73862306	163.0	153.056209939	355420	518.92063949	663.380107963	68
69	0.367461208737	0.0278143526165	6138.32833452	163.0	151.361037363	355420	517.873237213	665.395368414	69
71	0.362931256229	0.0302404533902	6144.76978617	163.0	165.572327091	355420	511.730784044	665.388995581	71
72	0.360567521049	0.0271608457627	6656.53552423	163.0	166.904283056	355420	509.803259474	666.280144088	72
73	0.253078790561	0.0285728294076	6701.42788172	163.0	169.405464806	355420	513.404155868	670.500435342	73
74	0.149198572333	0.0310774453972	6822.96904979	163.0	174.685731886	355420	511.330322009	670.937759345	74
75	0.247546379792	0.0265276255637	7719.79838105	163.0	186.897735205	355420	513.500916572	672.66254787	75
76	0.340495273274	0.0292111966925	7242.53931661	163.0	174.91415708	355420	512.614198564	674.381833848	76
77	0.283853964008	0.0276771200126	7482.60227951	163.0	192.711965752	355420	511.658922143	673.581288451	77
78	0.310975399404	0.0267863072261	7476.36031695	163.0	180.64889761	355420	510.596348838	673.459917253	78
79	0.221591754013	0.028459262786	7256.49090155	163.0	187.538226396	355420	513.221556742	676.489593876	79
81	0.369973442818	0.0322926034105	5471.78442657	163.0	167.748135705	355420	512.575638931	681.356522143	81
82	0.34463049369	0.0308504586253	7254.01174543	163.0	183.337199243	355420	509.61094349	680.61450078	82
83	0.155131995047	0.0316498766723	5885.05657048	163.0	164.75623686	355420	509.554072489	683.595084828	83
84	0.134997715208	0.0302896079102	7051.43326744	163.0	178.583139057	355420	508.054357656	683.691227145	84
85	0.218465101407	0.0441063039618	5364.3684548	163.0	199.375694237	355420	508.272966521	688.662736117	85
86	0.356179727254	0.0331407941847	6566.14323154	163.0	201.316189962	355420	505.517013631	689.101665208	86
87	0.238366592147	0.0295379027683	7695.75545652	163.0	179.418112225	355420	504.137804273	690.087909669	87
88	0.167007881934	0.0318607475085	7185.15527158	163.0	193.104196362	355420	505.024340031	692.155321148	88
89	0.279359124385	0.0324905624678	5580.63334411	163.0	162.191839412	355420	503.349584808	693.338551881	89
90	0.376531444372	0.0385865102112	5936.1418388	163.0	185.01121536	355420	509.493806844	694.497979044	90
93	0.272045477283	0.0343305327195	6639.25354316	163.0	181.062521797	355420	506.825948204	697.236886799	93
94	0.348378208222	0.0394062971095	5689.93480478	163.0	184.168666616	355420	506.532121639	701.618684842	94
95	0.274101528732	0.0297756850783	7730.64714546	163.0	179.240601564	355420	505.030639767	701.348769453	95
96	0.276354465005	0.0400023786978	5904.14553989	163.0	185.366718907	355420	505.318730628	702.326144426	96
97	0.378795875735	0.0382297361863	5444.55406167	163.0	189.606927453	355420	507.402927879	704.821120419	97
98	0.431316445131	0.0365744404713	6150.41051171	163.0	187.7651482	355420	503.277947194	704.259276124	98
99	0.301262763054	0.0381464288823	6293.05425085	163.0	188.173343682	355420	500.275284771	703.505181696	99
100	0.325414008963	0.0450239788193	4396.67751088	163.0	170.779300443	355420	503.387719179	706.415021698	100
101	0.39902818054	0.0419248171929	5833.36266449	163.0	197.652948061	355420	503.506411649	707.654480885	101
102	0.300711195943	0.0524183480385	4599.51248607	163.0	190.165315305	355420	502.832698347	709.265696725	102
103	0.309722445811	0.0405155234299	5288.19805766	163.0	173.096911129	355420	503.414898345	708.814517098	103
104	0.216378554654	0.035162495162	7468.56543331	163.0	198.010319243	355420	498.33909936	707.578130063	104
105	0.263915085425	0.0375263922265	6881.27320611	163.0	189.846841853	355420	496.690052335	707.112540591	105
106	0.519836683014	0.0465059080819	5565.28358792	163.0	181.889325577	355420	500.119771232	711.283767278	106
